CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,"DESEMPENHO  LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA",MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
4.3129331E7,IEE ODAO FELIPPE PIPPI,RS,SANTO ANGELO,Estadual,Urbana,163.0,Mais que 90 alunos,97.0,59.50920245398773,2.0,80% ou mais,Médio Alto,Maior que 50%,73.7,63.4,27.1,9.5,572.01,504.679381443299,17.525773195876287,54.63917525773196,26.804123711340207,1.0309278350515463,0.0
4.3362273E7,COLEGIO TIRADENTES - SANTO ANGELO,RS,SANTO ANGELO,Estadual,Urbana,36.0,De 31 a 60 alunos,36.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,74.4,84.5,15.5,0.0,565.0400000000001,546.4305555555555,5.555555555555555,41.66666666666667,52.77777777777778,0.0,0.0
4.3128378E7,COLEGIO CENECISTA SEPE TIARAJU,RS,SANTO ANGELO,Privada,Urbana,18.0,De 1 a 30 alunos,17.0,94.44444444444444,0.0,80% ou mais,Alto,Maior que 50%,73.7,88.5,11.5,0.0,,566.1411764705882,5.88235294117647,29.411764705882355,64.70588235294117,0.0,0.0
4.3128386E7,COLEGIO TERESA VERZERI,RS,SANTO ANGELO,Privada,Urbana,42.0,De 31 a 60 alunos,36.0,85.71428571428571,1.0,De 20% a 40%,Muito Alto,Maior que 50%,74.6,91.8,8.2,0.0,570.4333333333333,550.6222222222223,8.333333333333332,38.88888888888889,50.0,2.7777777777777777,0.0
4.3128394E7,COLEGIO MARISTA SANTO ANGELO,RS,SANTO ANGELO,Privada,Urbana,42.0,De 31 a 60 alunos,37.0,88.09523809523809,0.0,80% ou mais,Alto,Maior que 50%,81.6,98.3,1.7,0.0,584.3066666666667,563.2405405405406,5.405405405405405,37.83783783783784,48.64864864864865,8.108108108108109,0.0
4.3129315E7,ESCOLA DE ENSINO MEDIO DA URI,RS,SANTO ANGELO,Privada,Urbana,34.0,De 31 a 60 alunos,31.0,91.17647058823529,0.0,80% ou mais,Alto,Maior que 50%,70.2,87.7,12.3,0.0,591.3366666666666,587.4096774193548,0.0,22.58064516129032,67.74193548387096,9.67741935483871,0.0
4.3130585E7,ESC EST ENS MEDIO PROFESSOR CANDIDO DE BARROS,RS,SANTO ANTONIO DA PATRULHA,Estadual,Rural,31.0,De 31 a 60 alunos,19.0,61.29032258064516,0.0,80% ou mais,Médio Alto,Até 50%,43.6,86.8,5.1,8.1,,485.71578947368425,21.052631578947366,57.89473684210527,21.052631578947366,0.0,0.0
4.3130593E7,E E E M PROFª GREGORIA DE MENDONCA,RS,SANTO ANTONIO DA PATRULHA,Estadual,Urbana,37.0,De 31 a 60 alunos,22.0,59.45945945945946,1.0,80% ou mais,Médio Alto,Maior que 50%,68.7,81.0,16.4,2.6,,503.2454545454546,13.636363636363635,68.18181818181817,18.181818181818183,0.0,0.0
4.3180671E7,ESC EST ENS MEDIO PATRULHENSE,RS,SANTO ANTONIO DA PATRULHA,Estadual,Urbana,149.0,Mais que 90 alunos,101.0,67.78523489932886,0.0,80% ou mais,Médio Alto,Maior que 50%,66.9,80.2,9.5,10.3,572.7966666666667,508.4029702970297,15.841584158415841,58.415841584158414,25.742574257425744,0.0,0.0
4.3130771E7,COLEGIO SANTA TERESINHA,RS,SANTO ANTONIO DA PATRULHA,Privada,Urbana,23.0,De 1 a 30 alunos,19.0,82.6086956521739,0.0,80% ou mais,Muito Alto,Maior que 50%,67.6,93.6,6.4,0.0,,561.8842105263159,10.526315789473683,26.31578947368421,57.89473684210527,5.263157894736842,0.0
4.3131263E7,ESC TEC EST ACHILINO DE SANTIS,RS,SANTO ANTONIO DAS MISSOES,Estadual,Rural,48.0,De 31 a 60 alunos,26.0,54.166666666666664,1.0,80% ou mais,Médio,Maior que 50%,60.2,80.9,19.1,0.0,,489.84230769230766,15.384615384615385,73.07692307692307,11.538461538461538,0.0,0.0
4.3040918E7,EEEM PADRE ANETO BOGNI,RS,SANTO ANTONIO DO PALMA,Estadual,Urbana,31.0,De 31 a 60 alunos,19.0,61.29032258064516,0.0,80% ou mais,Médio Alto,Maior que 50%,53.1,92.6,2.1,5.3,,518.042105263158,15.789473684210526,47.368421052631575,36.84210526315789,0.0,0.0
4.3039715E7,EEEM SANTO ANTONIO,RS,SANTO ANTONIO DO PLANALTO,Estadual,Urbana,14.0,De 1 a 30 alunos,10.0,71.42857142857143,0.0,80% ou mais,Alto,Até 50%,42.3,92.0,8.0,0.0,,509.18999999999994,20.0,40.0,40.0,0.0,0.0
4.32464E7,INSTITUTO FEDERAL FARROUPILHA - CAMPUS SANTO AUGUSTO,RS,SANTO AUGUSTO,Federal,Rural,89.0,De 61 a 90 alunos,71.0,79.7752808988764,0.0,80% ou mais,Médio Alto,Maior que 50%,83.5,87.6,8.1,4.3,589.7866666666667,544.2577464788732,7.042253521126761,38.028169014084504,54.929577464788736,0.0,0.0
4.3132227E7,EEEB LEOPOLDO OST,RS,SANTO CRISTO,Estadual,Urbana,125.0,Mais que 90 alunos,105.0,84.0,0.0,80% ou mais,Médio Alto,Maior que 50%,78.8,80.7,14.1,5.2,581.7233333333334,526.587619047619,8.571428571428571,54.285714285714285,37.142857142857146,0.0,0.0
4.3138926E7,COL EST GENOVEVA PELISSER,RS,SANTO EXPEDITO DO SUL,Estadual,Urbana,32.0,De 31 a 60 alunos,23.0,71.875,0.0,80% ou mais,Médio,Maior que 50%,68.5,98.7,1.3,0.0,,511.7,13.043478260869565,65.21739130434783,21.73913043478261,0.0,0.0
4.3132588E7,ESC EST ENS MEDIO MILITINA PEREIRA ALVAREZ,RS,SAO BORJA,Estadual,Rural,23.0,De 1 a 30 alunos,15.0,65.21739130434783,0.0,80% ou mais,Médio,Até 50%,42.9,93.8,1.6,4.6,,429.53333333333336,66.66666666666666,26.666666666666668,6.666666666666667,0.0,0.0
4.31326E7,ESCOLA ESTADUAL DE ENSINO MEDIO TIMBAUVA,RS,SAO BORJA,Estadual,Rural,39.0,De 31 a 60 alunos,22.0,56.41025641025641,1.0,80% ou mais,Médio Baixo,Maior que 50%,54.5,83.0,7.5,9.5,,467.50909090909096,36.36363636363637,54.54545454545454,9.090909090909092,0.0,0.0
4.3132235E7,COLEGIO ESTADUAL SAO BORJA - CESB,RS,SAO BORJA,Estadual,Urbana,206.0,Mais que 90 alunos,145.0,70.3883495145631,0.0,80% ou mais,Médio Alto,Até 50%,47.4,78.2,18.5,3.3,584.11,509.18896551724134,15.172413793103448,55.86206896551724,28.965517241379313,0.0,0.0
4.3132685E7,COLEGIO ESTADUAL GETULIO VARGAS,RS,SAO BORJA,Estadual,Urbana,42.0,De 31 a 60 alunos,32.0,76.19047619047619,0.0,80% ou mais,Médio Alto,Maior que 50%,53.8,77.9,20.6,1.5,528.4133333333333,520.9375,6.25,68.75,21.875,3.125,0.0
4.313288E7,INSTITUTO ESTADUAL ARNELDO MATTER,RS,SAO BORJA,Estadual,Urbana,91.0,Mais que 90 alunos,55.0,60.43956043956044,1.0,80% ou mais,Médio,Maior que 50%,51.1,69.0,19.8,11.2,522.5400000000001,478.3036363636364,29.09090909090909,60.0,10.909090909090908,0.0,0.0
4.3132898E7,ESCOLA ESTADUAL DE ENSINO MEDIO APPARICIO SILVA RILLO,RS,SAO BORJA,Estadual,Urbana,35.0,De 31 a 60 alunos,24.0,68.57142857142857,0.0,De 60% a 80%,Médio,Maior que 50%,54.8,76.4,18.2,5.4,,492.3666666666666,25.0,58.333333333333336,16.666666666666664,0.0,0.0
4.3133037E7,ESC EST TECNICA OLAVO BILAC,RS,SAO BORJA,Estadual,Urbana,91.0,Mais que 90 alunos,52.0,57.14285714285714,1.0,80% ou mais,Médio Alto,Maior que 50%,54.7,71.8,17.0,11.2,537.27,502.64423076923083,15.384615384615385,73.07692307692307,11.538461538461538,0.0,0.0
4.3362338E7,INSTITUTO FEDERAL FARROUPILHA - CAMPUS SAO BORJA,RS,SAO BORJA,Federal,Urbana,102.0,Mais que 90 alunos,84.0,82.35294117647058,2.0,80% ou mais,Médio Alto,Maior que 50%,84.6,87.8,12.2,0.0,597.0166666666667,550.4690476190476,2.380952380952381,41.66666666666667,54.761904761904766,1.1904761904761905,0.0
4.3132936E7,COLEGIO ADVENTISTA DE SAO BORJA,RS,SAO BORJA,Privada,Urbana,16.0,De 1 a 30 alunos,12.0,75.0,0.0,De 40% a 60%,Muito Alto,Maior que 50%,52.5,97.7,2.3,0.0,,513.7416666666667,16.666666666666664,50.0,33.33333333333333,0.0,0.0
4.3133134E7,ESC EST ENSINO MEDIO FREDERICO BENVEGNU,RS,SAO DOMINGOS DO SUL,Estadual,Urbana,28.0,De 1 a 30 alunos,22.0,78.57142857142857,0.0,80% ou mais,Alto,Maior que 50%,54.9,84.9,12.3,2.8,,520.1772727272727,22.727272727272727,27.27272727272727,50.0,0.0,0.0
4.3134335E7,IEE SALGADO FILHO,RS,SAO FRANCISCO DE ASSIS,Estadual,Urbana,181.0,Mais que 90 alunos,130.0,71.8232044198895,0.0,80% ou mais,Médio,Maior que 50%,50.6,82.4,14.8,2.8,562.9833333333333,490.9546153846154,19.230769230769234,66.92307692307692,13.846153846153847,0.0,0.0
4.3135129E7,COLEGIO EXPRESSAO,RS,SAO FRANCISCO DE PAULA,Privada,Urbana,17.0,De 1 a 30 alunos,14.0,82.35294117647058,0.0,80% ou mais,Alto,Até 50%,35.9,100.0,0.0,0.0,,542.1428571428571,7.142857142857142,35.714285714285715,57.14285714285714,0.0,0.0
4.3135994E7,IEE MENNA BARRETO,RS,SAO GABRIEL,Estadual,Urbana,128.0,Mais que 90 alunos,64.0,50.0,0.0,80% ou mais,Médio Alto,Maior que 50%,54.4,65.2,21.5,13.3,555.3266666666666,510.58750000000003,12.5,67.1875,20.3125,0.0,0.0
4.313623E7,EEEM XV DE NOVEMBRO,RS,SAO GABRIEL,Estadual,Urbana,132.0,Mais que 90 alunos,94.0,71.21212121212122,0.0,De 60% a 80%,Médio Alto,Maior que 50%,66.5,49.7,29.7,20.6,577.4333333333333,519.4202127659574,8.51063829787234,63.829787234042556,27.659574468085108,0.0,0.0
4.3136257E7,EEEM JOAO PEDRO NUNES,RS,SAO GABRIEL,Estadual,Urbana,98.0,Mais que 90 alunos,58.0,59.183673469387756,1.0,80% ou mais,Médio Alto,Maior que 50%,54.2,82.5,15.1,2.4,549.2666666666667,508.2775862068966,13.793103448275861,62.06896551724138,24.137931034482758,0.0,0.0
4.3361315E7,COLEGIO TIRADENTES - SAO GABRIEL,RS,SAO GABRIEL,Estadual,Urbana,52.0,De 31 a 60 alunos,49.0,94.23076923076923,0.0,80% ou mais,Alto,Maior que 50%,75.0,89.0,11.0,0.0,598.3733333333333,563.0714285714286,4.081632653061225,34.69387755102041,53.06122448979592,8.16326530612245,0.0
4.3136001E7,COLEGIO NOSSA SRA DO PERPETUO SOCORRO,RS,SAO GABRIEL,Privada,Urbana,24.0,De 1 a 30 alunos,20.0,83.33333333333334,0.0,80% ou mais,Muito Alto,Maior que 50%,66.7,94.1,5.9,0.0,,531.2149999999999,15.0,45.0,40.0,0.0,0.0
4.3136435E7,COLEGIO DA URCAMP - CAMPUS SAO GABRIEL,RS,SAO GABRIEL,Privada,Urbana,16.0,De 1 a 30 alunos,15.0,93.75,0.0,De 60% a 80%,Muito Alto,Até 50%,48.7,97.0,3.0,0.0,,523.5466666666666,6.666666666666667,60.0,33.33333333333333,0.0,0.0
4.3361064E7,ESC EST ENS MED ROMEU DE ALMEIDA RAMOS,RS,SAO JERONIMO,Estadual,Rural,32.0,De 31 a 60 alunos,17.0,53.125,0.0,80% ou mais,Médio,Até 50%,43.8,89.0,3.9,7.1,,473.7117647058824,35.294117647058826,52.94117647058824,11.76470588235294,0.0,0.0
4.3137393E7,IEE SAO JERONIMO,RS,SAO JERONIMO,Estadual,Urbana,112.0,Mais que 90 alunos,78.0,69.64285714285714,0.0,80% ou mais,Médio Alto,Maior que 50%,56.2,63.6,31.7,4.7,550.8866666666668,503.51410256410253,14.102564102564102,73.07692307692307,12.82051282051282,0.0,0.0
4.3137725E7,ESC EST ED BAS FREI JOSE,RS,SAO JOAO DA URTIGA,Estadual,Urbana,55.0,De 31 a 60 alunos,37.0,67.27272727272727,0.0,80% ou mais,Médio,Maior que 50%,69.0,86.3,7.2,6.5,497.18666666666667,476.65675675675675,35.13513513513514,48.64864864864865,16.216216216216218,0.0,0.0
4.3062164E7,EEEB JOAO XXIII,RS,SAO JOAO DO POLESINE,Estadual,Urbana,28.0,De 1 a 30 alunos,23.0,82.14285714285714,0.0,80% ou mais,Médio Alto,Maior que 50%,89.9,88.2,7.8,4.0,,521.7695652173913,4.3478260869565215,65.21739130434783,30.434782608695656,0.0,0.0
4.313789E7,ESC EST EDUC BASICA PEDRO NUNES DA SILVA,RS,SAO JORGE,Estadual,Urbana,23.0,De 1 a 30 alunos,19.0,82.6086956521739,1.0,80% ou mais,Médio Alto,Maior que 50%,64.1,94.7,4.2,1.1,,483.5842105263158,31.57894736842105,47.368421052631575,21.052631578947366,0.0,0.0
4.3095658E7,EEEM CASTRO ALVES,RS,SAO JOSE DAS MISSOES,Estadual,Urbana,30.0,De 1 a 30 alunos,21.0,70.0,0.0,80% ou mais,Médio,Maior que 50%,70.0,92.9,6.1,1.0,,490.75714285714287,23.809523809523807,61.904761904761905,14.285714285714285,0.0,0.0
4.3138039E7,EEEM ERICO VERISSIMO,RS,SAO JOSE DO HERVAL,Estadual,Urbana,22.0,De 1 a 30 alunos,13.0,59.09090909090909,0.0,80% ou mais,Médio,Até 50%,49.3,84.9,15.1,0.0,,512.9153846153847,7.6923076923076925,61.53846153846154,30.76923076923077,0.0,0.0
4.3170587E7,INSTITUTO ESTADUAL ALFREDO OSCAR KIEFER,RS,SAO JOSE DO HORTENCIO,Estadual,Urbana,31.0,De 31 a 60 alunos,20.0,64.51612903225806,0.0,80% ou mais,Médio Alto,Maior que 50%,60.9,87.9,1.7,10.4,,499.95500000000004,25.0,50.0,25.0,0.0,0.0
4.3157653E7,EEEM MADRE MADALENA,RS,SAO JOSE DO INHACORA,Estadual,Urbana,25.0,De 1 a 30 alunos,20.0,80.0,0.0,80% ou mais,Médio Alto,Maior que 50%,70.0,96.6,1.1,2.3,,520.155,10.0,55.00000000000001,35.0,0.0,0.0
4.3138438E7,EEEM SILVERIO DA COSTA NOVO,RS,SAO JOSE DO NORTE,Estadual,Rural,24.0,De 1 a 30 alunos,16.0,66.66666666666666,0.0,Menos de 20%,Médio Alto,Maior que 50%,67.3,58.9,20.0,21.1,,505.45,18.75,56.25,25.0,0.0,0.0
4.3138497E7,INST EST DE ED SAO JOSE,RS,SAO JOSE DO NORTE,Estadual,Urbana,144.0,Mais que 90 alunos,102.0,70.83333333333334,0.0,80% ou mais,Médio,Maior que 50%,79.8,72.0,26.9,1.1,559.7466666666667,497.3441176470588,20.588235294117645,58.82352941176471,20.588235294117645,0.0,0.0
4.3139078E7,ESC EST ENS MED JOSE GELAIN,RS,SAO JOSE DO OURO,Estadual,Urbana,61.0,De 61 a 90 alunos,50.0,81.9672131147541,0.0,80% ou mais,Médio,Até 50%,43.4,90.2,5.1,4.7,555.39,515.404,12.0,62.0,24.0,2.0,0.0
4.3139116E7,CEEPRO - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL VISCONDE DE SAO LEOPOLDO,RS,SAO LEOPOLDO,Estadual,Urbana,56.0,De 31 a 60 alunos,51.0,91.07142857142857,0.0,80% ou mais,Médio Alto,Até 50%,43.3,82.7,15.7,1.6,543.14,510.4078431372549,9.803921568627452,68.62745098039215,21.568627450980394,0.0,0.0
4.3139132E7,ESC TECNICA EST FREDERICO GUILHERME SCHMIDT,RS,SAO LEOPOLDO,Estadual,Urbana,131.0,Mais que 90 alunos,72.0,54.961832061068705,0.0,80% ou mais,Médio Alto,Maior que 50%,65.3,76.2,23.5,0.3,589.6100000000001,550.2805555555556,2.7777777777777777,41.66666666666667,55.55555555555556,0.0,0.0
4.3139337E7,EEEM CRISTO REI,RS,SAO LEOPOLDO,Estadual,Urbana,156.0,Mais que 90 alunos,102.0,65.38461538461539,0.0,De 60% a 80%,Médio Alto,Até 50%,32.2,79.9,19.5,0.6,592.75,532.6656862745098,10.784313725490197,49.01960784313725,39.21568627450981,0.9803921568627451,0.0
4.3139345E7,EEEM AMADEO ROSSI,RS,SAO LEOPOLDO,Estadual,Urbana,84.0,De 61 a 90 alunos,46.0,54.761904761904766,1.0,80% ou mais,Médio Alto,Maior que 50%,56.5,75.0,12.7,12.3,558.1133333333333,524.9934782608696,8.695652173913043,52.17391304347826,39.130434782608695,0.0,0.0
4.3139604E7,IEE PROF PEDRO SCHNEIDER,RS,SAO LEOPOLDO,Estadual,Urbana,210.0,Mais que 90 alunos,112.0,53.333333333333336,0.0,De 60% a 80%,Médio Alto,Maior que 50%,69.3,63.1,27.1,9.8,588.16,528.1053571428571,8.928571428571429,55.35714285714286,34.82142857142857,0.8928571428571428,0.0
4.313962E7,EEEM PROFESSORA HAYDEE MELLO ROSTIROLLA,RS,SAO LEOPOLDO,Estadual,Urbana,67.0,De 61 a 90 alunos,40.0,59.70149253731343,0.0,80% ou mais,Médio Alto,Até 50%,48.0,63.2,11.7,25.1,538.3166666666667,522.7325000000001,2.5,72.5,25.0,0.0,0.0
4.3139701E7,EEEM POLISINOS,RS,SAO LEOPOLDO,Estadual,Urbana,175.0,Mais que 90 alunos,126.0,72.0,1.0,80% ou mais,Alto,Maior que 50%,71.9,81.3,11.4,7.3,595.74,527.4515873015873,8.73015873015873,51.587301587301596,39.682539682539684,0.0,0.0
4.3174027E7,EEEM CAIC MADEZATTI,RS,SAO LEOPOLDO,Estadual,Urbana,162.0,Mais que 90 alunos,111.0,68.51851851851852,0.0,80% ou mais,Médio Alto,Maior que 50%,58.1,70.6,21.6,7.8,577.3666666666667,514.9747747747748,14.414414414414415,60.36036036036037,25.225225225225223,0.0,0.0
4.3139086E7,COLEGIO SAO JOSE,RS,SAO LEOPOLDO,Privada,Urbana,36.0,De 31 a 60 alunos,26.0,72.22222222222221,0.0,De 60% a 80%,Muito Alto,Maior que 50%,55.0,91.4,7.5,1.1,,568.1153846153846,3.8461538461538463,30.76923076923077,57.692307692307686,7.6923076923076925,0.0
4.3139094E7,COLEGIO SAO LUIS,RS,SAO LEOPOLDO,Privada,Urbana,42.0,De 31 a 60 alunos,30.0,71.42857142857143,1.0,De 60% a 80%,Muito Alto,Maior que 50%,89.5,92.1,7.9,0.0,553.5833333333334,553.5833333333334,0.0,40.0,60.0,0.0,0.0
4.3139108E7,UNIDADE DE ENSINO COLEGIO SINODAL - SAO LEOPOLDO,RS,SAO LEOPOLDO,Privada,Urbana,81.0,De 61 a 90 alunos,76.0,93.82716049382715,0.0,80% ou mais,Muito Alto,Maior que 50%,68.2,88.3,11.7,0.0,644.7466666666667,612.1618421052632,0.0,3.9473684210526314,85.52631578947368,10.526315789473683,0.0
4.3139183E7,COLEGIO PROFESSOR GUSTAVO SCHREIBER,RS,SAO LEOPOLDO,Privada,Urbana,19.0,De 1 a 30 alunos,14.0,73.68421052631578,0.0,De 60% a 80%,Alto,Maior que 50%,73.0,77.9,19.5,2.6,,506.2142857142858,7.142857142857142,85.71428571428571,7.142857142857142,0.0,0.0
4.313954E7,COLEGIO LUTERANO CONCORDIA,RS,SAO LEOPOLDO,Privada,Urbana,32.0,De 31 a 60 alunos,23.0,71.875,0.0,De 60% a 80%,Muito Alto,Maior que 50%,77.5,93.6,6.4,0.0,,575.2739130434783,0.0,26.08695652173913,73.91304347826086,0.0,0.0
4.3139558E7,INSTITUTO RIO BRANCO,RS,SAO LEOPOLDO,Privada,Urbana,30.0,De 1 a 30 alunos,24.0,80.0,0.0,80% ou mais,Muito Alto,Maior que 50%,72.0,89.9,10.1,0.0,,552.3791666666667,8.333333333333332,33.33333333333333,58.333333333333336,0.0,0.0
4.3175678E7,COLEGIO PVSINOS ENSINO MEDIO ENSINOS FUNDAMENTAL - ANOS FINAIS E MEDIO EJA E EDUCACAO PROFISSIONAL,RS,SAO LEOPOLDO,Privada,Urbana,19.0,De 1 a 30 alunos,19.0,100.0,0.0,De 40% a 60%,Alto,Maior que 50%,64.3,85.1,12.8,2.1,,557.8631578947369,0.0,31.57894736842105,68.42105263157895,0.0,0.0
4.3139817E7,ESC EST ENS MED PROFESSOR RODOLFO BERSCH,RS,SAO LOURENCO DO SUL,Estadual,Rural,64.0,De 61 a 90 alunos,51.0,79.6875,0.0,80% ou mais,Médio Alto,Maior que 50%,65.1,85.1,9.8,5.1,546.3833333333333,511.5392156862746,9.803921568627452,70.58823529411765,19.607843137254903,0.0,0.0
4.3140866E7,ESC TECNICA ESTADUAL SANTA ISABEL,RS,SAO LOURENCO DO SUL,Estadual,Rural,34.0,De 31 a 60 alunos,19.0,55.88235294117647,0.0,80% ou mais,Médio,Maior que 50%,52.7,75.0,12.5,12.5,,496.7052631578947,21.052631578947366,63.1578947368421,15.789473684210526,0.0,0.0
4.3140661E7,INSTITUTO ESTADUAL DE EDUCACAO DR WALTER THOFEHRN,RS,SAO LOURENCO DO SUL,Estadual,Urbana,118.0,Mais que 90 alunos,100.0,84.7457627118644,0.0,80% ou mais,Médio Alto,Maior que 50%,70.1,66.3,14.2,19.5,579.7466666666667,524.529,10.0,56.00000000000001,34.0,0.0,0.0
4.3140726E7,ESC EST ENS MED CRUZEIRO DO SUL,RS,SAO LOURENCO DO SUL,Estadual,Urbana,78.0,De 61 a 90 alunos,52.0,66.66666666666666,0.0,80% ou mais,Médio Alto,Maior que 50%,79.2,73.1,14.0,12.9,549.3333333333334,516.9423076923077,5.769230769230769,73.07692307692307,21.153846153846153,0.0,0.0
4.3140904E7,ESC EST ENS MED GUSTAVO LANGSCH - POLIVALENTE,RS,SAO LUIZ GONZAGA,Estadual,Urbana,49.0,De 31 a 60 alunos,34.0,69.38775510204081,1.0,De 60% a 80%,Médio,Maior que 50%,67.4,64.2,21.9,13.9,503.7733333333333,492.6235294117647,26.47058823529412,58.82352941176471,14.705882352941178,0.0,0.0
4.314148E7,INST EST RUI BARBOSA,RS,SAO LUIZ GONZAGA,Estadual,Urbana,106.0,Mais que 90 alunos,83.0,78.30188679245283,0.0,80% ou mais,Alto,Maior que 50%,55.9,94.1,5.3,0.6,596.5033333333334,534.3939759036145,8.433734939759036,49.39759036144578,42.168674698795186,0.0,0.0
4.3141544E7,IEE PROFESSOR OSMAR POPPE,RS,SAO LUIZ GONZAGA,Estadual,Urbana,141.0,Mais que 90 alunos,95.0,67.37588652482269,0.0,De 60% a 80%,Médio Alto,Maior que 50%,66.5,88.7,6.5,4.8,554.11,492.9694736842105,20.0,66.3157894736842,13.684210526315791,0.0,0.0
4.3141617E7,ESC TEC EST CRUZEIRO DO SUL,RS,SAO LUIZ GONZAGA,Estadual,Urbana,84.0,De 61 a 90 alunos,73.0,86.90476190476191,1.0,80% ou mais,Médio Alto,Maior que 50%,70.8,91.4,8.6,0.0,557.5666666666667,499.1904109589041,21.91780821917808,53.42465753424658,24.65753424657534,0.0,0.0
4.3141552E7,EEB DA URI SAO LUIZ GONZAGA,RS,SAO LUIZ GONZAGA,Privada,Urbana,18.0,De 1 a 30 alunos,18.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,64.1,91.1,8.9,0.0,,573.5833333333334,0.0,27.77777777777778,72.22222222222221,0.0,0.0
4.3141862E7,ESC EST ENS MEDIO MARANHAO,RS,SAO MARCOS,Estadual,Urbana,40.0,De 31 a 60 alunos,21.0,52.5,0.0,80% ou mais,Alto,Maior que 50%,53.5,78.2,19.0,2.8,,530.3428571428572,4.761904761904762,66.66666666666666,28.57142857142857,0.0,0.0
4.3141897E7,COLEGIO ESTADUAL SAO MARCOS,RS,SAO MARCOS,Estadual,Urbana,132.0,Mais que 90 alunos,83.0,62.878787878787875,0.0,80% ou mais,Alto,Maior que 50%,62.6,68.7,23.4,7.9,568.2666666666667,506.4072289156627,16.867469879518072,53.01204819277109,30.120481927710845,0.0,0.0
4.3184782E7,COLEGIO MUTIRAO DE SAO MARCOS,RS,SAO MARCOS,Privada,Urbana,14.0,De 1 a 30 alunos,14.0,100.0,0.0,De 60% a 80%,Alto,Maior que 50%,65.0,95.5,4.5,0.0,,582.0142857142857,0.0,21.428571428571427,71.42857142857143,7.142857142857142,0.0
4.3142133E7,ESCOLA ESTADUAL DE EDUCACAO BASICA SAO MARTINHO,RS,SAO MARTINHO,Estadual,Urbana,39.0,De 31 a 60 alunos,32.0,82.05128205128204,0.0,80% ou mais,Médio Alto,Maior que 50%,74.0,80.7,9.3,10.0,508.3033333333333,501.26875,25.0,59.375,15.625,0.0,0.0
4.3123198E7,EEEB PROFESSORA LELIA RIBEIRO,RS,SAO MARTINHO DA SERRA,Estadual,Urbana,18.0,De 1 a 30 alunos,15.0,83.33333333333334,0.0,80% ou mais,Médio Alto,Maior que 50%,79.0,81.9,15.7,2.4,,518.4333333333333,0.0,73.33333333333333,26.666666666666668,0.0,0.0
4.3142338E7,EEEB PE ANTONIO SEPP,RS,SAO MIGUEL DAS MISSOES,Estadual,Urbana,86.0,De 61 a 90 alunos,45.0,52.32558139534884,0.0,80% ou mais,Médio Alto,Maior que 50%,60.8,76.2,11.0,12.8,530.74,491.9711111111111,20.0,53.333333333333336,26.666666666666668,0.0,0.0
4.3142796E7,EEEB MARIA SEGGIARO HOFFMANN,RS,SAO NICOLAU,Estadual,Urbana,39.0,De 31 a 60 alunos,26.0,66.66666666666666,0.0,80% ou mais,Médio Alto,Maior que 50%,58.7,81.1,13.0,5.9,,471.4346153846154,38.46153846153847,42.30769230769231,19.230769230769234,0.0,0.0
4.3143091E7,EEEB PROF FRANCISCO JOSE DAMKE,RS,SAO PAULO DAS MISSOES,Estadual,Urbana,65.0,De 61 a 90 alunos,54.0,83.07692307692308,1.0,80% ou mais,Médio Alto,Maior que 50%,71.2,88.4,7.9,3.7,559.67,519.5074074074074,7.4074074074074066,61.111111111111114,31.48148148148148,0.0,0.0
4.3095631E7,ESC EST ENSINO MEDIO PE JOSE DE ANCHIETA,RS,SAO PEDRO DAS MISSOES,Estadual,Urbana,22.0,De 1 a 30 alunos,18.0,81.81818181818183,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.4,87.4,4.6,8.0,,462.0722222222222,50.0,38.88888888888889,11.11111111111111,0.0,0.0
4.3045219E7,COL EST PROFESSOR PEDRO JOSE SCHER,RS,SAO PEDRO DO BUTIA,Estadual,Urbana,28.0,De 1 a 30 alunos,23.0,82.14285714285714,0.0,80% ou mais,Médio Alto,Maior que 50%,74.4,86.6,11.3,2.1,,487.0652173913044,34.78260869565217,43.47826086956522,21.73913043478261,0.0,0.0
