CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
3.1136891E7,EE DOUTOR JOSE TEODORO DE SOUZA,MG,CAPETINGA,Estadual,Urbana,78.0,De 61 a 90 alunos,40.0,51.28205128205128,0.0,80% ou mais,Médio Alto,Maior que 50%,65.9,84.2,4.2,11.6,494.10999999999996,470.7700000000001,35.0,62.5,2.5,0.0,0.0
3.1310611E7,EE MESTRE CORNELIO,MG,CAPIM BRANCO,Estadual,Urbana,29.0,De 1 a 30 alunos,15.0,51.724137931034484,0.0,De 60% a 80%,Médio Alto,Maior que 50%,52.9,86.2,10.6,3.2,,467.8666666666667,40.0,53.333333333333336,6.666666666666667,0.0,0.0
3.1196398E7,EE SERGIO DE FREITAS PACHECO,MG,CAPINOPOLIS,Estadual,Urbana,152.0,Mais que 90 alunos,92.0,60.526315789473685,0.0,80% ou mais,Médio,Maior que 50%,66.1,65.0,25.2,9.8,553.08,480.01413043478266,34.78260869565217,48.91304347826087,15.217391304347828,1.0869565217391304,0.0
3.1043885E7,EE LEVINDO DIAS,MG,CAPITAO ANDRADE,Estadual,Urbana,42.0,De 31 a 60 alunos,24.0,57.14285714285714,0.0,80% ou mais,Médio,Maior que 50%,66.7,73.6,8.6,17.8,,477.40000000000003,41.66666666666667,45.83333333333333,12.5,0.0,0.0
3.1079791E7,EE NORTE MINEIRA,MG,CAPITAO ENEAS,Estadual,Urbana,162.0,Mais que 90 alunos,82.0,50.617283950617285,0.0,80% ou mais,Médio Baixo,Maior que 50%,63.0,73.8,13.3,12.9,518.57,451.3560975609757,53.65853658536586,39.02439024390244,7.317073170731707,0.0,0.0
3.1114961E7,EE MODESTO ANTONIO DE OLIVEIRA,MG,CAPITOLIO,Estadual,Urbana,91.0,Mais que 90 alunos,74.0,81.31868131868131,1.0,80% ou mais,Médio Alto,Maior que 50%,74.5,82.4,11.1,6.5,546.0733333333334,481.8527027027027,33.78378378378378,50.0,16.216216216216218,0.0,0.0
3.1074918E7,EE PADRE ALFREDO KOBAL,MG,CAPUTIRA,Estadual,Urbana,89.0,De 61 a 90 alunos,51.0,57.30337078651685,0.0,80% ou mais,Médio,Maior que 50%,71.9,84.6,11.0,4.4,503.83000000000004,464.80588235294124,41.17647058823529,50.98039215686274,7.8431372549019605,0.0,0.0
3.127786E7,INST EDUC LISBOA,MG,CARANDAI,Privada,Urbana,16.0,De 1 a 30 alunos,16.0,100.0,0.0,80% ou mais,Alto,Até 50%,50.0,96.6,3.4,0.0,,574.0125,12.5,25.0,50.0,12.5,0.0
3.1096938E7,EE JOAO BELO DE OLIVEIRA,MG,CARANGOLA,Estadual,Urbana,93.0,Mais que 90 alunos,62.0,66.66666666666666,0.0,De 60% a 80%,Médio,Maior que 50%,69.3,76.0,10.5,13.5,492.64000000000004,452.50161290322586,46.774193548387096,50.0,3.225806451612903,0.0,0.0
3.1097012E7,EE EMILIA ESTEVES MARQUES,MG,CARANGOLA,Estadual,Urbana,117.0,Mais que 90 alunos,65.0,55.55555555555556,1.0,80% ou mais,Médio,Maior que 50%,73.3,74.9,11.8,13.3,519.7166666666667,465.2415384615385,41.53846153846154,46.15384615384615,12.307692307692308,0.0,0.0
3.1097039E7,EE NASCIMENTO LEAL,MG,CARANGOLA,Estadual,Urbana,20.0,De 1 a 30 alunos,16.0,80.0,0.0,80% ou mais,Médio,Maior que 50%,70.6,79.8,15.5,4.7,,460.85,37.5,62.5,0.0,0.0,0.0
3.1102385E7,ESC SERVITA REGINA PACIS,MG,CARANGOLA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,De 60% a 80%,Alto,Maior que 50%,60.0,100.0,0.0,0.0,,599.4692307692308,0.0,0.0,92.3076923076923,7.6923076923076925,0.0
3.1276006E7,ESCOLA OFFICINA DO SABER,MG,CARANGOLA,Privada,Urbana,14.0,De 1 a 30 alunos,12.0,85.71428571428571,0.0,De 40% a 60%,Alto,Maior que 50%,63.9,98.3,1.7,0.0,,584.4250000000001,0.0,33.33333333333333,41.66666666666667,25.0,0.0
3.1326143E7,COLEGIO CIDADE DE CARANGOLA,MG,CARANGOLA,Privada,Urbana,20.0,De 1 a 30 alunos,20.0,100.0,0.0,De 60% a 80%,Alto,Maior que 50%,70.0,95.0,5.0,0.0,,543.8549999999999,10.0,45.0,45.0,0.0,0.0
3.1019178E7,EE PRINCESA ISABEL,MG,CARATINGA,Estadual,Urbana,111.0,Mais que 90 alunos,92.0,82.88288288288288,0.0,De 60% a 80%,Médio Alto,Maior que 50%,82.4,87.3,11.5,1.2,538.9133333333333,474.7152173913044,33.69565217391305,56.52173913043478,9.782608695652174,0.0,0.0
3.1019321E7,EE ENGENHEIRO CALDAS,MG,CARATINGA,Estadual,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,De 60% a 80%,Médio Alto,Maior que 50%,73.9,86.8,10.3,2.9,,486.83043478260873,30.434782608695656,60.86956521739131,8.695652173913043,0.0,0.0
3.1019364E7,EE ISABEL VIEIRA,MG,CARATINGA,Estadual,Urbana,40.0,De 31 a 60 alunos,27.0,67.5,0.0,80% ou mais,Médio,Maior que 50%,68.1,91.6,2.3,6.1,,476.6074074074074,40.74074074074074,44.44444444444444,14.814814814814813,0.0,0.0
3.1019372E7,EE JOSE AUGUSTO FERREIRA,MG,CARATINGA,Estadual,Urbana,148.0,Mais que 90 alunos,105.0,70.94594594594594,0.0,De 60% a 80%,Médio Alto,Maior que 50%,81.9,92.2,6.6,1.2,562.0433333333333,479.71999999999997,36.19047619047619,48.57142857142857,15.238095238095239,0.0,0.0
3.101978E7,EE PROFESSORA MARIA FONTES,MG,CARATINGA,Estadual,Urbana,31.0,De 31 a 60 alunos,19.0,61.29032258064516,0.0,80% ou mais,Médio,Maior que 50%,60.7,94.0,0.0,6.0,,459.2894736842105,47.368421052631575,52.63157894736842,0.0,0.0,0.0
3.1019941E7,EE JOAO MOREIRA FRANCO,MG,CARATINGA,Estadual,Urbana,17.0,De 1 a 30 alunos,13.0,76.47058823529412,0.0,80% ou mais,Médio,Maior que 50%,55.9,86.5,5.4,8.1,,473.11538461538464,23.076923076923077,69.23076923076923,7.6923076923076925,0.0,0.0
3.102001E7,EE MARY LUCCA CHAGAS,MG,CARATINGA,Estadual,Urbana,21.0,De 1 a 30 alunos,11.0,52.38095238095239,0.0,80% ou mais,Médio Baixo,Maior que 50%,66.7,95.8,0.0,4.2,,508.6545454545454,18.181818181818183,63.63636363636363,18.181818181818183,0.0,0.0
3.1020028E7,EE CORONEL FLORENTINO MIRANDA COSTA,MG,CARATINGA,Estadual,Urbana,20.0,De 1 a 30 alunos,14.0,70.0,0.0,80% ou mais,Médio Baixo,Maior que 50%,67.6,89.6,3.9,6.5,,458.8285714285715,57.14285714285714,28.57142857142857,14.285714285714285,0.0,0.0
3.1253855E7,EE MOACYR DE MATTOS,MG,CARATINGA,Estadual,Urbana,108.0,Mais que 90 alunos,71.0,65.74074074074075,0.0,De 60% a 80%,Médio,Maior que 50%,73.1,92.1,4.2,3.7,523.7266666666667,467.48450704225354,43.66197183098591,49.29577464788733,7.042253521126761,0.0,0.0
3.1022811E7,COL CARATINGA,MG,CARATINGA,Privada,Urbana,16.0,De 1 a 30 alunos,14.0,87.5,0.0,De 60% a 80%,Alto,Maior que 50%,59.5,96.4,3.6,0.0,,540.7785714285715,14.285714285714285,35.714285714285715,42.857142857142854,7.142857142857142,0.0
3.1022837E7,COLEGIO CENECISTA DE CARATINGA,MG,CARATINGA,Privada,Urbana,27.0,De 1 a 30 alunos,24.0,88.88888888888889,0.0,80% ou mais,Alto,Maior que 50%,77.4,97.1,1.9,1.0,,529.4166666666666,20.833333333333336,37.5,33.33333333333333,8.333333333333332,0.0
3.1219126E7,ESC PROF JAIRO GROSSI,MG,CARATINGA,Privada,Urbana,42.0,De 31 a 60 alunos,41.0,97.61904761904762,0.0,80% ou mais,Alto,Maior que 50%,79.2,98.5,1.5,0.0,628.06,595.7268292682927,4.878048780487805,17.073170731707318,56.09756097560976,21.951219512195124,0.0
3.1023353E7,EE CORONEL COIMBRA,MG,CARBONITA,Estadual,Urbana,136.0,Mais que 90 alunos,75.0,55.14705882352941,0.0,80% ou mais,Médio,Maior que 50%,72.5,75.5,12.4,12.1,544.5066666666667,483.872,33.33333333333333,58.666666666666664,6.666666666666667,1.3333333333333335,0.0
3.1146561E7,EE GERALDO DE SOUZA NORTE,MG,CARLOS CHAGAS,Estadual,Urbana,82.0,De 61 a 90 alunos,41.0,50.0,0.0,80% ou mais,Médio Baixo,Até 50%,33.7,74.1,12.3,13.6,482.9466666666667,457.36097560975605,48.78048780487805,43.90243902439025,7.317073170731707,0.0,0.0
3.1146579E7,EE DOUTOR JOAO BERALDO,MG,CARLOS CHAGAS,Estadual,Urbana,96.0,Mais que 90 alunos,54.0,56.25,0.0,De 60% a 80%,Médio,Até 50%,38.9,75.1,5.4,19.5,493.3366666666667,453.5,50.0,44.44444444444444,5.555555555555555,0.0,0.0
3.1046884E7,EE JOSE VIEIRA DA SILVA,MG,CARMESIA,Estadual,Urbana,30.0,De 1 a 30 alunos,25.0,83.33333333333334,0.0,80% ou mais,Médio Baixo,Até 50%,43.5,96.9,0.0,3.1,,464.86400000000003,44.0,40.0,16.0,0.0,0.0
3.1171786E7,EE PROFESSOR WANDERLEY FERREIRA DE REZENDE,MG,CARMO DA CACHOEIRA,Estadual,Urbana,119.0,Mais que 90 alunos,63.0,52.94117647058824,1.0,80% ou mais,Médio,Maior que 50%,60.4,68.3,27.9,3.8,522.1033333333334,475.04285714285714,28.57142857142857,61.904761904761905,9.523809523809524,0.0,0.0
3.1032441E7,EE JOAQUIM AFONSO RODRIGUES,MG,CARMO DA MATA,Estadual,Urbana,123.0,Mais que 90 alunos,83.0,67.47967479674797,1.0,80% ou mais,Médio Alto,Maior que 50%,90.4,89.7,4.8,5.5,551.2633333333334,480.4024096385542,40.963855421686745,38.55421686746988,20.481927710843372,0.0,0.0
3.1171964E7,EE PROFESSOR GUEDES FERNANDES,MG,CARMO DE MINAS,Estadual,Urbana,89.0,De 61 a 90 alunos,56.0,62.92134831460674,0.0,80% ou mais,Médio,Maior que 50%,59.6,92.5,2.5,5.0,538.9433333333333,485.6589285714286,37.5,48.214285714285715,14.285714285714285,0.0,0.0
3.1032549E7,EE PADRE JOAO PARREIRAS VILLACA,MG,CARMO DO CAJURU,Estadual,Urbana,84.0,De 61 a 90 alunos,56.0,66.66666666666666,0.0,80% ou mais,Médio Alto,Maior que 50%,81.1,84.3,14.9,0.8,567.94,514.1428571428572,19.642857142857142,46.42857142857143,32.142857142857146,1.7857142857142856,0.0
3.1032603E7,EE VIGARIO JOSE ALEXANDRE,MG,CARMO DO CAJURU,Estadual,Urbana,93.0,Mais que 90 alunos,55.0,59.13978494623656,0.0,80% ou mais,Médio,Maior que 50%,80.2,85.3,2.3,12.4,523.5366666666666,471.5872727272727,41.81818181818181,41.81818181818181,16.363636363636363,0.0,0.0
3.1032611E7,EE MELQUIADES BATISTA DE MIRANDA,MG,CARMO DO CAJURU,Estadual,Urbana,20.0,De 1 a 30 alunos,15.0,75.0,0.0,80% ou mais,Médio,Maior que 50%,76.5,79.5,16.9,3.6,,476.97333333333336,26.666666666666668,66.66666666666666,6.666666666666667,0.0,0.0
3.1118443E7,EE AMADEU GONCALVES BOAVENTURA,MG,CARMO DO PARANAIBA,Estadual,Urbana,88.0,De 61 a 90 alunos,51.0,57.95454545454546,0.0,De 60% a 80%,Médio,Maior que 50%,80.6,76.1,0.6,23.3,530.9633333333334,485.28235294117644,29.411764705882355,52.94117647058824,17.647058823529413,0.0,0.0
3.1118494E7,EE PROFESSOR JOSE HUGO GUIMARAES,MG,CARMO DO PARANAIBA,Estadual,Urbana,198.0,Mais que 90 alunos,159.0,80.3030303030303,1.0,80% ou mais,Médio Alto,Maior que 50%,79.7,93.8,2.1,4.1,597.7233333333334,494.01194968553455,32.075471698113205,44.0251572327044,22.0125786163522,1.8867924528301887,0.0
3.1118559E7,EE ANTONIO ATANASIO,MG,CARMO DO PARANAIBA,Estadual,Urbana,26.0,De 1 a 30 alunos,15.0,57.692307692307686,0.0,80% ou mais,Médio,Maior que 50%,70.6,83.6,16.4,0.0,,481.08000000000004,40.0,40.0,20.0,0.0,0.0
3.1276227E7,COLEGIO POLIS,MG,CARMO DO PARANAIBA,Privada,Urbana,25.0,De 1 a 30 alunos,25.0,100.0,0.0,De 60% a 80%,Alto,Maior que 50%,61.9,96.4,3.6,0.0,,545.984,8.0,40.0,44.0,8.0,0.0
3.1115088E7,EE MONSENHOR MARIO ARAUJO GUIMARAES,MG,CARMO DO RIO CLARO,Estadual,Urbana,225.0,Mais que 90 alunos,130.0,57.77777777777777,0.0,80% ou mais,Médio,Maior que 50%,72.3,86.6,2.3,11.1,563.1,489.3692307692308,26.923076923076923,56.92307692307692,16.153846153846153,0.0,0.0
3.1249203E7,INST EDUC CULT CARMO DO RIO CLARO,MG,CARMO DO RIO CLARO,Privada,Urbana,11.0,De 1 a 30 alunos,11.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,61.1,100.0,0.0,0.0,,590.1090909090909,9.090909090909092,9.090909090909092,72.72727272727273,9.090909090909092,0.0
3.1295175E7,COLEGIO VENCER,MG,CARMO DO RIO CLARO,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,80% ou mais,Médio Alto,Até 50%,31.4,97.4,2.6,0.0,,474.723076923077,46.15384615384615,38.46153846153847,15.384615384615385,0.0,0.0
3.1032701E7,EE PRESIDENTE TANCREDO NEVES,MG,CARMOPOLIS DE MINAS,Estadual,Urbana,185.0,Mais que 90 alunos,121.0,65.4054054054054,1.0,80% ou mais,Médio,Maior que 50%,76.5,78.2,11.2,10.6,592.3366666666666,502.98512396694224,21.487603305785125,52.066115702479344,25.6198347107438,0.8264462809917356,0.0
3.1159255E7,EE BOM SUCESSO,MG,CARNEIRINHO,Estadual,Urbana,47.0,De 31 a 60 alunos,31.0,65.95744680851064,1.0,80% ou mais,Médio Alto,Maior que 50%,81.9,80.0,9.4,10.6,472.16,468.31290322580645,45.16129032258064,45.16129032258064,9.67741935483871,0.0,0.0
3.1159301E7,EE PROFESSOR ANTONIO DA SILVA,MG,CARNEIRINHO,Estadual,Urbana,17.0,De 1 a 30 alunos,10.0,58.82352941176471,0.0,De 60% a 80%,Médio Alto,Maior que 50%,70.6,79.0,0.0,21.0,,427.28000000000003,70.0,30.0,0.0,0.0,0.0
3.1133922E7,EE SARA KUBITSCHEK,MG,CARRANCAS,Estadual,Urbana,51.0,De 31 a 60 alunos,40.0,78.43137254901961,0.0,80% ou mais,Médio,Maior que 50%,58.8,89.5,3.9,6.6,489.56666666666666,468.00499999999994,35.0,62.5,2.5,0.0,0.0
3.1171999E7,EE JOAO DE PAULA CAPRONI,MG,CARVALHOPOLIS,Estadual,Urbana,27.0,De 1 a 30 alunos,18.0,66.66666666666666,0.0,80% ou mais,Médio,Maior que 50%,51.8,93.6,2.1,4.3,,476.14444444444445,33.33333333333333,55.55555555555556,11.11111111111111,0.0,0.0
3.1068144E7,EE ANA DANTAS MOTTA,MG,CARVALHOS,Estadual,Urbana,55.0,De 31 a 60 alunos,33.0,60.0,0.0,80% ou mais,Médio,Maior que 50%,61.8,93.4,6.0,0.6,501.5633333333334,490.8030303030303,33.33333333333333,45.45454545454545,21.21212121212121,0.0,0.0
3.1193348E7,EE SILVESTRE NUNES,MG,CASA GRANDE,Estadual,Urbana,32.0,De 31 a 60 alunos,25.0,78.125,0.0,80% ou mais,Médio Baixo,Maior que 50%,55.9,93.2,1.0,5.8,,486.3,32.0,60.0,8.0,0.0,0.0
3.1136948E7,EE SAO GABRIEL,MG,CASSIA,Estadual,Urbana,152.0,Mais que 90 alunos,84.0,55.26315789473685,0.0,80% ou mais,Médio,Maior que 50%,74.0,85.7,2.4,11.9,545.3966666666666,477.51547619047625,35.714285714285715,50.0,14.285714285714285,0.0,0.0
3.1210471E7,ESC ANA DE MELO AZEVEDO,MG,CASSIA,Privada,Urbana,29.0,De 1 a 30 alunos,28.0,96.55172413793103,0.0,80% ou mais,Muito Alto,Maior que 50%,52.6,95.2,4.8,0.0,,623.9785714285715,0.0,14.285714285714285,46.42857142857143,32.142857142857146,7.142857142857142
3.1097373E7,EE MARIETA SOARES TEIXEIRA,MG,CATAGUASES,Estadual,Urbana,58.0,De 31 a 60 alunos,30.0,51.724137931034484,0.0,80% ou mais,Médio Alto,Maior que 50%,69.0,80.2,5.9,13.9,444.19,444.19,53.333333333333336,43.333333333333336,3.3333333333333335,0.0,0.0
3.1102415E7,INST N SRA DO CARMO,MG,CATAGUASES,Privada,Urbana,22.0,De 1 a 30 alunos,21.0,95.45454545454545,0.0,De 60% a 80%,Muito Alto,Maior que 50%,62.3,95.9,4.1,0.0,,606.9904761904761,0.0,19.047619047619047,57.14285714285714,23.809523809523807,0.0
3.1240761E7,COL CIDADE DE CATAGUASES,MG,CATAGUASES,Privada,Urbana,37.0,De 31 a 60 alunos,36.0,97.2972972972973,0.0,De 40% a 60%,Alto,Até 50%,35.4,98.0,2.0,0.0,572.9233333333334,550.1222222222223,8.333333333333332,38.88888888888889,41.66666666666667,11.11111111111111,0.0
3.1267627E7,SEBRAE ESC TEC DE FORM GERENCIAL,MG,CATAGUASES,Privada,Urbana,28.0,De 1 a 30 alunos,24.0,85.71428571428571,0.0,80% ou mais,Médio Alto,Maior que 50%,52.5,98.9,1.1,0.0,,527.7833333333334,8.333333333333332,50.0,37.5,4.166666666666666,0.0
3.1334103E7,COLEGIO SOBERANO,MG,CATAGUASES,Privada,Urbana,17.0,De 1 a 30 alunos,15.0,88.23529411764706,0.0,De 60% a 80%,Alto,Maior que 50%,75.0,100.0,0.0,0.0,,551.8733333333333,0.0,40.0,60.0,0.0,0.0
3.1010545E7,EE ALZIRA AYRES PEREIRA,MG,CATAS ALTAS,Estadual,Urbana,62.0,De 61 a 90 alunos,44.0,70.96774193548387,0.0,De 60% a 80%,Médio Alto,Até 50%,40.0,80.0,9.3,10.7,509.39000000000004,476.20909090909095,43.18181818181818,40.909090909090914,15.909090909090908,0.0,0.0
3.1193356E7,EE GUSTAVO AUGUSTO DA SILVA,MG,CATAS ALTAS DA NORUEGA,Estadual,Urbana,36.0,De 31 a 60 alunos,18.0,50.0,0.0,80% ou mais,Médio Baixo,Até 50%,0.0,90.0,6.9,3.1,,451.0555555555556,55.55555555555556,44.44444444444444,0.0,0.0,0.0
3.1172073E7,EE DOMINGOS GONCALVES DE MELLO MINGOTE,MG,CAXAMBU,Estadual,Urbana,57.0,De 31 a 60 alunos,29.0,50.877192982456144,0.0,80% ou mais,Médio,Maior que 50%,72.6,74.5,10.9,14.6,,450.9103448275862,51.724137931034484,44.827586206896555,3.4482758620689653,0.0,0.0
3.1172081E7,EE RUTH MARTINS DE ALMEIDA,MG,CAXAMBU,Estadual,Urbana,134.0,Mais que 90 alunos,68.0,50.74626865671642,0.0,80% ou mais,Médio,Maior que 50%,74.8,77.3,9.8,12.9,526.63,468.43382352941177,45.588235294117645,44.11764705882353,10.294117647058822,0.0,0.0
3.1274691E7,C EDUC GENNY GOMES,MG,CAXAMBU,Privada,Urbana,34.0,De 31 a 60 alunos,29.0,85.29411764705883,0.0,80% ou mais,Médio Alto,Maior que 50%,72.5,92.1,7.9,0.0,,562.1533333333334,6.896551724137931,31.03448275862069,55.172413793103445,3.4482758620689653,3.4482758620689653
3.1196452E7,EE WILSON DE MELO,MG,CENTRALINA,Estadual,Urbana,72.0,De 61 a 90 alunos,38.0,52.77777777777778,0.0,80% ou mais,Médio,Maior que 50%,70.6,76.2,11.1,12.7,478.87666666666667,459.21578947368425,47.368421052631575,47.368421052631575,5.263157894736842,0.0,0.0
3.1068195E7,EE BARAO DO RETIRO,MG,CHACARA,Estadual,Urbana,21.0,De 1 a 30 alunos,20.0,95.23809523809523,0.0,80% ou mais,Médio,Maior que 50%,52.9,80.5,11.7,7.8,,477.3450000000001,40.0,40.0,20.0,0.0,0.0
3.1023388E7,EE JOSE RODRIGUES FIGUEIREDO,MG,CHAPADA DO NORTE,Estadual,Urbana,24.0,De 1 a 30 alunos,12.0,50.0,0.0,80% ou mais,Médio Baixo,Maior que 50%,73.9,92.8,3.6,3.6,,438.93333333333334,58.333333333333336,41.66666666666667,0.0,0.0,0.0
3.1023418E7,EE ZE DE CALU,MG,CHAPADA DO NORTE,Estadual,Urbana,20.0,De 1 a 30 alunos,18.0,90.0,0.0,80% ou mais,Médio Baixo,Maior que 50%,70.6,86.6,11.9,1.5,,474.85555555555555,33.33333333333333,50.0,16.666666666666664,0.0,0.0
3.1023434E7,EE MONSENHOR MENDES,MG,CHAPADA DO NORTE,Estadual,Urbana,52.0,De 31 a 60 alunos,34.0,65.38461538461539,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.1,82.2,12.3,5.5,460.1666666666667,449.91764705882355,50.0,44.11764705882353,5.88235294117647,0.0,0.0
3.1063151E7,EE SERRA DAS ARARAS,MG,CHAPADA GAUCHA,Estadual,Urbana,21.0,De 1 a 30 alunos,11.0,52.38095238095239,0.0,80% ou mais,Médio Baixo,Maior que 50%,57.8,90.6,2.4,7.0,,470.1454545454546,27.27272727272727,72.72727272727273,0.0,0.0,0.0
3.1346217E7,EE DE ENSINO MEDIO,MG,CHIADOR,Estadual,Urbana,20.0,De 1 a 30 alunos,13.0,65.0,0.0,80% ou mais,Médio Baixo,Maior que 50%,51.5,100.0,0.0,0.0,,500.8076923076923,30.76923076923077,30.76923076923077,38.46153846153847,0.0,0.0
3.1015644E7,EE JOSE DIAS PEDROSA,MG,CIPOTANEA,Estadual,Urbana,59.0,De 31 a 60 alunos,42.0,71.1864406779661,0.0,80% ou mais,Médio Baixo,Maior que 50%,91.3,74.9,9.0,16.1,533.4533333333334,505.3833333333333,19.047619047619047,54.761904761904766,23.809523809523807,2.380952380952381,0.0
3.1079839E7,EE AMANCIO JUVENCIO DA FONSECA,MG,CLARO DOS POCOES,Estadual,Urbana,74.0,De 61 a 90 alunos,39.0,52.702702702702695,0.0,80% ou mais,Médio Baixo,Maior que 50%,61.5,78.4,11.6,10.0,524.81,495.88461538461536,30.76923076923077,43.58974358974359,25.64102564102564,0.0,0.0
3.1079855E7,EE DONA VALENTINA ALKIMIM,MG,CLARO DOS POCOES,Estadual,Urbana,29.0,De 1 a 30 alunos,23.0,79.3103448275862,0.0,De 60% a 80%,Médio Baixo,Até 50%,47.1,91.7,6.0,2.3,,442.21304347826083,56.52173913043478,39.130434782608695,4.3478260869565215,0.0,0.0
3.1032751E7,EE QUINTO ALVES TOLENTINO,MG,CLAUDIO,Estadual,Urbana,204.0,Mais que 90 alunos,160.0,78.43137254901961,0.0,80% ou mais,Médio Alto,Maior que 50%,83.8,83.3,11.3,5.4,586.5699999999999,495.0987500000001,25.624999999999996,50.625,23.125,0.625,0.0
3.1032875E7,EE PRESIDENTE TANCREDO DE ALMEIDA NEVES,MG,CLAUDIO,Estadual,Urbana,67.0,De 61 a 90 alunos,39.0,58.2089552238806,0.0,80% ou mais,Médio Alto,Maior que 50%,74.0,84.9,7.9,7.2,504.17333333333335,477.6307692307692,30.76923076923077,61.53846153846154,7.6923076923076925,0.0,0.0
3.1128635E7,EE EMILIO JARDIM,MG,COIMBRA,Estadual,Urbana,105.0,Mais que 90 alunos,76.0,72.38095238095238,0.0,80% ou mais,Médio,Maior que 50%,76.8,85.0,8.4,6.6,566.7,497.12631578947367,25.0,52.63157894736842,21.052631578947366,1.3157894736842104,0.0
3.1042072E7,EE PROFESSORA HEROINA TORRES,MG,COLUNA,Estadual,Urbana,71.0,De 61 a 90 alunos,37.0,52.112676056338024,0.0,80% ou mais,Baixo,Maior que 50%,64.8,88.9,11.1,0.0,487.60999999999996,469.0351351351352,29.72972972972973,62.16216216216216,8.108108108108109,0.0,0.0
3.1330671E7,EE COMENDADOR GOMES,MG,COMENDADOR GOMES,Estadual,Urbana,19.0,De 1 a 30 alunos,11.0,57.89473684210527,0.0,80% ou mais,Médio,Até 50%,50.0,81.3,4.0,14.7,,456.0636363636364,54.54545454545454,36.36363636363637,9.090909090909092,0.0,0.0
3.1184641E7,EE ALPHONSUS DE GUIMARAES,MG,COMERCINHO,Estadual,Urbana,59.0,De 31 a 60 alunos,30.0,50.847457627118644,0.0,80% ou mais,Médio Baixo,Maior que 50%,81.3,77.0,18.0,5.0,456.4,456.4,43.333333333333336,53.333333333333336,3.3333333333333335,0.0,0.0
3.1124311E7,EE PADRE JOSE ANTONIO PANUCCI,MG,CONCEICAO DA APARECIDA,Estadual,Urbana,87.0,De 61 a 90 alunos,45.0,51.724137931034484,0.0,80% ou mais,Médio,Maior que 50%,69.6,92.1,1.8,6.1,515.4666666666667,487.27777777777777,24.444444444444443,62.22222222222222,13.333333333333334,0.0,0.0
3.1133931E7,EE ADILIO JOSE BORGES,MG,CONCEICAO DA BARRA DE MINAS,Estadual,Urbana,47.0,De 31 a 60 alunos,35.0,74.46808510638297,0.0,80% ou mais,Médio,Maior que 50%,71.8,96.7,0.7,2.6,487.3133333333334,476.1257142857143,40.0,48.57142857142857,11.428571428571429,0.0,0.0
3.1158674E7,EE JOSE ALEXANDRE MIZIARA,MG,CONCEICAO DAS ALAGOAS,Estadual,Urbana,236.0,Mais que 90 alunos,127.0,53.813559322033896,0.0,80% ou mais,Médio,Maior que 50%,69.9,82.5,3.8,13.7,553.1866666666666,474.6204724409449,35.43307086614173,53.54330708661418,11.023622047244094,0.0,0.0
3.105481E7,EE ANTONIO CARLOS,MG,CONCEICAO DAS PEDRAS,Estadual,Urbana,18.0,De 1 a 30 alunos,17.0,94.44444444444444,0.0,80% ou mais,Médio,Maior que 50%,73.5,90.5,6.3,3.2,,478.59999999999997,29.411764705882355,52.94117647058824,17.647058823529413,0.0,0.0
3.1023451E7,EE SAO JOAQUIM,MG,CONCEICAO DO MATO DENTRO,Estadual,Urbana,158.0,Mais que 90 alunos,84.0,53.16455696202531,0.0,80% ou mais,Médio Alto,Maior que 50%,71.7,71.6,28.0,0.4,534.8266666666666,468.4369047619047,42.857142857142854,46.42857142857143,10.714285714285714,0.0,0.0
3.1172146E7,EE DOM OTHON MOTTA,MG,CONCEICAO DO RIO VERDE,Estadual,Urbana,116.0,Mais que 90 alunos,64.0,55.172413793103445,1.0,80% ou mais,Médio,Maior que 50%,60.7,83.4,5.4,11.2,515.9466666666666,463.9125,43.75,46.875,9.375,0.0,0.0
