CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
2.7016269E7,CENTRO EDUCACIONAL SANTA CECILIA,AL,ARAPIRACA,Privada,Urbana,29.0,De 1 a 30 alunos,28.0,96.55172413793103,0.0,De 60% a 80%,Alto,Até 50%,46.2,89.9,10.1,0.0,,555.0071428571429,0.0,42.857142857142854,57.14285714285714,0.0,0.0
2.7016315E7,ESCOLA DE EDUCACAO BASICA SANTA CATARINA,AL,ARAPIRACA,Privada,Urbana,85.0,De 61 a 90 alunos,79.0,92.94117647058823,0.0,De 60% a 80%,Alto,Até 50%,40.0,92.0,8.0,0.0,658.1166666666668,603.0151898734177,2.5316455696202533,6.329113924050633,68.35443037974683,22.78481012658228,0.0
2.7016439E7,COLEGIO NOSSA SENHORA ROSA MISTICA,AL,ARAPIRACA,Privada,Urbana,110.0,Mais que 90 alunos,102.0,92.72727272727272,0.0,De 60% a 80%,Alto,Maior que 50%,54.1,96.6,3.4,0.0,668.16,592.656862745098,3.9215686274509802,15.686274509803921,63.725490196078425,16.666666666666664,0.0
2.7017028E7,COLEGIO PROF D0MINGOS RODRIGUES,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,29.0,87.87878787878788,1.0,De 60% a 80%,Alto,Até 50%,33.3,94.7,2.6,2.7,,556.0896551724138,10.344827586206897,17.24137931034483,68.96551724137932,3.4482758620689653,0.0
2.7214869E7,EXITO COLEGIO,AL,ARAPIRACA,Privada,Urbana,41.0,De 31 a 60 alunos,40.0,97.5609756097561,1.0,80% ou mais,Médio Alto,Até 50%,43.3,92.0,8.0,0.0,605.7233333333334,574.375,5.0,25.0,57.49999999999999,12.5,0.0
2.7224821E7,ALTERNATIVA ESCOLA DE EDUCACAO BASICA,AL,ARAPIRACA,Privada,Urbana,40.0,De 31 a 60 alunos,33.0,82.5,0.0,De 60% a 80%,Alto,Até 50%,39.6,81.5,18.5,0.0,575.2633333333334,566.3909090909092,0.0,33.33333333333333,60.60606060606061,6.0606060606060606,0.0
2.7226514E7,EDUCANDARIO SAO LUCAS,AL,ARAPIRACA,Privada,Urbana,36.0,De 31 a 60 alunos,32.0,88.88888888888889,0.0,De 40% a 60%,Médio Alto,Até 50%,30.8,92.3,5.5,2.2,530.92,522.3937500000001,9.375,59.375,31.25,0.0,0.0
2.7227189E7,COLEGIO DE EDUCACAO BASICA SANTA ESMERALDA,AL,ARAPIRACA,Privada,Urbana,33.0,De 31 a 60 alunos,33.0,100.0,0.0,80% ou mais,Médio Alto,Até 50%,33.3,92.1,7.2,0.7,612.7733333333333,600.1181818181817,3.0303030303030303,12.121212121212121,69.6969696969697,15.151515151515152,0.0
2.7235009E7,ESCOLA SANTA AFRA,AL,ARAPIRACA,Privada,Urbana,38.0,De 31 a 60 alunos,35.0,92.10526315789474,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,94.5,1.8,3.7,573.8700000000001,557.2800000000001,2.857142857142857,37.142857142857146,57.14285714285714,2.857142857142857,0.0
2.7258009E7,COLEGIO MULTIVISAO,AL,ARAPIRACA,Privada,Urbana,21.0,De 1 a 30 alunos,20.0,95.23809523809523,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,83.5,14.9,1.6,,587.6200000000001,0.0,25.0,70.0,5.0,0.0
2.704159E7,ESCOLA CENECISTA DOUTOR JOAO EVANGELISTA TENORIO,AL,BOCA DA MATA,Privada,Urbana,53.0,De 31 a 60 alunos,42.0,79.24528301886792,0.0,80% ou mais,Médio,Até 50%,31.2,91.7,5.1,3.2,579.65,543.907142857143,16.666666666666664,33.33333333333333,42.857142857142854,7.142857142857142,0.0
2.7216748E7,COLEGIO SAO MATEUS,AL,BOCA DA MATA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,80% ou mais,Alto,Até 50%,50.0,97.3,2.7,0.0,,571.7961538461539,3.8461538461538463,26.923076923076923,61.53846153846154,7.6923076923076925,0.0
2.702637E7,ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA,AL,BRANQUINHA,Estadual,Urbana,84.0,De 61 a 90 alunos,48.0,57.14285714285714,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,60.2,95.2,1.1,3.7,526.5533333333334,487.9666666666667,33.33333333333333,45.83333333333333,20.833333333333336,0.0,0.0
2.7042138E7,COLEGIO RECANTO FELIZ,AL,CAMPO ALEGRE,Privada,Urbana,10.0,De 1 a 30 alunos,10.0,100.0,0.0,80% ou mais,Sem informação,Até 50%,14.3,100.0,0.0,0.0,,520.9300000000001,20.0,40.0,40.0,0.0,0.0
2.7022277E7,ESCOLA ESTADUAL IZIDRO TEIXEIRA,AL,CHA PRETA,Estadual,Urbana,82.0,De 61 a 90 alunos,60.0,73.17073170731707,0.0,80% ou mais,Baixo,Até 50%,35.6,90.9,4.4,4.7,547.0266666666666,492.71666666666664,28.333333333333332,46.666666666666664,25.0,0.0,0.0
2.7017702E7,ESCOLA ESTADUAL ALVARO PAES,AL,COITE DO NOIA,Estadual,Urbana,160.0,Mais que 90 alunos,86.0,53.75,0.0,80% ou mais,Médio Baixo,Até 50%,37.0,79.2,9.5,11.3,600.2433333333335,524.1162790697675,13.953488372093023,50.0,36.04651162790697,0.0,0.0
2.7042251E7,ESCOLA ESTADUAL INACIO DE CARVALHO,AL,CORURIPE,Estadual,Urbana,139.0,Mais que 90 alunos,73.0,52.51798561151079,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.3,80.8,9.0,10.2,572.63,516.8369863013698,15.068493150684931,45.20547945205479,39.726027397260275,0.0,0.0
2.7224392E7,CENTRO EDUCACIONAL DE CORURIPE,AL,CORURIPE,Privada,Urbana,22.0,De 1 a 30 alunos,20.0,90.9090909090909,0.0,De 60% a 80%,Médio Alto,Até 50%,38.5,100.0,0.0,0.0,,554.23,0.0,30.0,70.0,0.0,0.0
2.7003213E7,ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA,AL,DELMIRO GOUVEIA,Estadual,Urbana,65.0,De 61 a 90 alunos,36.0,55.38461538461539,0.0,80% ou mais,Médio Baixo,Maior que 50%,70.7,40.9,35.7,23.4,514.9966666666667,498.68611111111113,19.444444444444446,52.77777777777778,27.77777777777778,0.0,0.0
2.7003221E7,ESCOLA ESTADUAL LUIZ AUGUSTO DE A MENEZES,AL,DELMIRO GOUVEIA,Estadual,Urbana,264.0,Mais que 90 alunos,180.0,68.18181818181817,0.0,80% ou mais,Médio Baixo,Até 50%,39.9,80.5,6.1,13.4,606.25,519.8105555555555,11.666666666666666,54.44444444444444,32.22222222222222,1.6666666666666667,0.0
2.7003175E7,ESCOLA CENECISTA VICENTE DE MENEZES,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,80% ou mais,Médio,Até 50%,23.1,96.2,2.5,1.3,,574.7869565217392,0.0,34.78260869565217,60.86956521739131,4.3478260869565215,0.0
2.7218279E7,ESCOLA CRISTO REI,AL,DELMIRO GOUVEIA,Privada,Urbana,26.0,De 1 a 30 alunos,26.0,100.0,0.0,De 60% a 80%,Médio Alto,Até 50%,18.2,92.9,5.9,1.2,,536.4769230769231,7.6923076923076925,46.15384615384615,46.15384615384615,0.0,0.0
2.722614E7,ESCOLA TEOREMA - ENSINO FUNDAMENTAL E MEDIO,AL,DELMIRO GOUVEIA,Privada,Urbana,16.0,De 1 a 30 alunos,16.0,100.0,0.0,80% ou mais,Alto,Até 50%,31.7,100.0,0.0,0.0,,567.73125,0.0,31.25,68.75,0.0,0.0
2.701835E7,ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA,AL,FEIRA GRANDE,Estadual,Urbana,168.0,Mais que 90 alunos,88.0,52.38095238095239,5.0,80% ou mais,Baixo,Maior que 50%,59.3,72.7,16.4,10.9,558.6666666666666,502.26704545454544,20.454545454545457,60.22727272727273,19.318181818181817,0.0,0.0
2.7018997E7,ESCOLA ESTADUAL J ENOQUE DE BARROS,AL,GIRAU DO PONCIANO,Estadual,Rural,250.0,Mais que 90 alunos,137.0,54.800000000000004,1.0,80% ou mais,Baixo,Até 50%,28.1,80.2,6.1,13.7,574.0066666666667,497.04525547445263,25.547445255474454,59.12408759124088,15.328467153284672,0.0,0.0
2.722653E7,COOPERATIVA EDUCACIONAL DE GIRAU DO PONCIANO - LTDA,AL,GIRAU DO PONCIANO,Privada,Urbana,32.0,De 31 a 60 alunos,28.0,87.5,0.0,80% ou mais,Médio Baixo,Até 50%,7.7,80.4,17.9,1.7,,546.9071428571428,3.571428571428571,46.42857142857143,50.0,0.0,0.0
2.7371018E7,ESCOLA ESPECIALIZADA SAO JOSE,AL,IBATEGUARA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,De 60% a 80%,Médio,Até 50%,33.3,97.8,2.2,0.0,,527.8846153846154,7.6923076923076925,46.15384615384615,46.15384615384615,0.0,0.0
2.7009998E7,ESCOLA ESTADUAL DE JARAMATAIA,AL,JARAMATAIA,Estadual,Urbana,45.0,De 31 a 60 alunos,30.0,66.66666666666666,0.0,De 60% a 80%,Baixo,Até 50%,25.0,68.0,14.0,18.0,483.81666666666666,483.81666666666666,26.666666666666668,60.0,13.333333333333334,0.0,0.0
2.7029336E7,ESCOLA ESTADUAL DELMO FERREIRA DA SILVA,AL,JUNDIA,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,0.0,80% ou mais,Médio Baixo,Maior que 50%,58.5,92.8,5.4,1.8,492.4266666666666,480.54242424242426,30.303030303030305,51.515151515151516,18.181818181818183,0.0,0.0
2.7043436E7,ESCOLA ESTADUAL PADRE AURELIO GOIS,AL,JUNQUEIRO,Estadual,Urbana,297.0,Mais que 90 alunos,204.0,68.68686868686868,7.0,80% ou mais,Médio Baixo,Maior que 50%,55.4,72.7,16.8,10.5,617.01,524.4504901960784,12.745098039215685,54.41176470588235,31.862745098039213,0.9803921568627451,0.0
2.7019608E7,ESCOLA ESTADUAL N SRA DA CONCEICAO,AL,LAGOA DA CANOA,Estadual,Urbana,198.0,Mais que 90 alunos,112.0,56.56565656565656,0.0,80% ou mais,Baixo,Até 50%,46.4,54.3,22.3,23.4,572.8233333333334,495.32053571428577,25.892857142857146,55.35714285714286,18.75,0.0,0.0
2.7034836E7,ESCOLA ESTADUAL PROFESSOR THEOTONIO VILELA BRANDAO,AL,MACEIO,Estadual,Urbana,336.0,Mais que 90 alunos,199.0,59.226190476190474,0.0,De 40% a 60%,Médio Baixo,Até 50%,49.8,61.9,7.8,30.3,606.0500000000001,511.41105527638194,21.105527638190953,46.231155778894475,32.1608040201005,0.5025125628140703,0.0
2.7034852E7,ESCOLA ESTADUAL PROFº BENEDITO MORAES,AL,MACEIO,Estadual,Urbana,71.0,De 61 a 90 alunos,55.0,77.46478873239437,0.0,De 60% a 80%,Médio,Maior que 50%,84.8,74.4,9.8,15.8,566.5233333333333,522.0872727272728,12.727272727272727,52.72727272727272,32.72727272727273,1.8181818181818181,0.0
2.7034887E7,ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES,AL,MACEIO,Estadual,Urbana,126.0,Mais que 90 alunos,94.0,74.60317460317461,0.0,De 60% a 80%,Médio,Maior que 50%,60.7,71.5,20.0,8.5,592.7533333333333,531.213829787234,8.51063829787234,52.12765957446809,37.234042553191486,2.127659574468085,0.0
2.7034917E7,ESCOLA ESTADUAL NOSSA SRª DO BOM CONSELHO,AL,MACEIO,Estadual,Urbana,94.0,Mais que 90 alunos,53.0,56.38297872340425,0.0,De 60% a 80%,Médio,Maior que 50%,60.4,75.8,11.5,12.7,542.16,498.85283018867926,22.641509433962266,58.490566037735846,18.867924528301888,0.0,0.0
2.7035573E7,ESCOLA ESTADUAL DR EDSON DOS SANTOS BERNARDES,AL,MACEIO,Estadual,Urbana,58.0,De 31 a 60 alunos,34.0,58.620689655172406,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.5,79.6,10.0,10.4,516.6466666666668,501.70294117647063,29.411764705882355,41.17647058823529,29.411764705882355,0.0,0.0
2.7035697E7,ESCOLA ESTADUAL CAMPOS TEIXEIRA,AL,MACEIO,Estadual,Urbana,76.0,De 61 a 90 alunos,56.0,73.68421052631578,0.0,De 60% a 80%,Médio,Maior que 50%,69.1,84.4,8.7,6.9,551.3066666666667,495.2625,30.357142857142854,46.42857142857143,23.214285714285715,0.0,0.0
2.7035786E7,ESCOLA ESTADUAL ONELIA CAMPELO,AL,MACEIO,Estadual,Urbana,72.0,De 61 a 90 alunos,50.0,69.44444444444444,0.0,80% ou mais,Médio,Maior que 50%,64.1,77.8,5.7,16.5,574.4433333333333,531.2040000000001,12.0,40.0,48.0,0.0,0.0
2.703584E7,ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO,AL,MACEIO,Estadual,Urbana,20.0,De 1 a 30 alunos,12.0,60.0,0.0,De 60% a 80%,Médio Baixo,Até 50%,48.9,0.0,0.0,100.0,,539.7833333333333,8.333333333333332,33.33333333333333,58.333333333333336,0.0,0.0
2.7035875E7,ESCOLA ESTADUAL DOM OTAVIO BARBOSA AGUIAR,AL,MACEIO,Estadual,Urbana,157.0,Mais que 90 alunos,82.0,52.22929936305732,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,78.4,70.1,6.6,23.3,565.2733333333333,505.4573170731707,18.29268292682927,56.09756097560976,24.390243902439025,1.2195121951219512,0.0
2.7035948E7,ESCOLA ESTADUAL DR FERNANDES LIMA,AL,MACEIO,Estadual,Urbana,36.0,De 31 a 60 alunos,29.0,80.55555555555556,0.0,De 40% a 60%,Médio,Até 50%,47.1,67.9,24.3,7.8,,525.9172413793103,13.793103448275861,51.724137931034484,31.03448275862069,3.4482758620689653,0.0
2.703598E7,ESCOLA ESTADUAL PROFESSORA MIRAN MARROQUIM DE QUINTELLA CAVALCANTE,AL,MACEIO,Estadual,Urbana,29.0,De 1 a 30 alunos,18.0,62.06896551724138,0.0,80% ou mais,Médio Baixo,Maior que 50%,68.8,68.0,13.4,18.6,,538.688888888889,11.11111111111111,33.33333333333333,55.55555555555556,0.0,0.0
2.7036022E7,ESCOLA ESTADUAL PROFESSORA IRENE GARRIDO,AL,MACEIO,Estadual,Urbana,273.0,Mais que 90 alunos,160.0,58.60805860805861,0.0,De 60% a 80%,Médio,Maior que 50%,85.5,70.0,7.0,23.0,594.4300000000001,510.679375,18.75,53.125,28.125,0.0,0.0
2.7036561E7,ESCOLA ESTADUAL DRª EUNICE DE LEMOS CAMPOS,AL,MACEIO,Estadual,Urbana,246.0,Mais que 90 alunos,124.0,50.40650406504065,0.0,De 60% a 80%,Médio,Maior que 50%,82.8,60.3,12.9,26.8,583.23,510.88225806451607,18.548387096774192,50.0,31.451612903225808,0.0,0.0
2.703665E7,ESCOLA ESTADUAL ALBERTO TORRES,AL,MACEIO,Estadual,Urbana,67.0,De 61 a 90 alunos,45.0,67.16417910447761,0.0,De 60% a 80%,Médio,Maior que 50%,57.1,96.1,3.9,0.0,556.3433333333334,519.0444444444445,20.0,48.888888888888886,31.11111111111111,0.0,0.0
2.7036677E7,ESCOLA ESTADUAL PADRE CABRAL,AL,MACEIO,Estadual,Urbana,59.0,De 31 a 60 alunos,41.0,69.49152542372882,0.0,80% ou mais,Médio Baixo,Maior que 50%,63.6,82.7,0.8,16.5,540.9266666666666,512.709756097561,17.073170731707318,53.65853658536586,26.82926829268293,2.4390243902439024,0.0
2.7036685E7,ESCOLA ESTADUAL PROF ROSALVO LOBO,AL,MACEIO,Estadual,Urbana,38.0,De 31 a 60 alunos,29.0,76.31578947368422,0.0,De 60% a 80%,Médio,Maior que 50%,81.8,86.6,2.2,11.2,,498.66896551724136,24.137931034482758,62.06896551724138,13.793103448275861,0.0,0.0
2.7036707E7,ESCOLA ESTADUAL PROF EDUARDO ALMEIDA DA SILVA,AL,MACEIO,Estadual,Urbana,40.0,De 31 a 60 alunos,20.0,50.0,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,57.4,63.7,4.1,32.2,,504.09499999999997,20.0,50.0,30.0,0.0,0.0
2.7036782E7,ESCOLA ESTADUAL MOREIRA E SILVA,AL,MACEIO,Estadual,Urbana,515.0,Mais que 90 alunos,305.0,59.22330097087378,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,60.0,58.5,14.9,26.6,621.9599999999999,521.6467320261439,13.77049180327869,50.81967213114754,34.42622950819672,0.9836065573770493,0.0
2.703696E7,ESCOLA ESTADUAL PRINCESA ISABEL,AL,MACEIO,Estadual,Urbana,114.0,Mais que 90 alunos,73.0,64.03508771929825,0.0,De 40% a 60%,Médio,Maior que 50%,76.1,79.1,20.1,0.8,586.2366666666666,529.1383561643836,13.698630136986301,46.57534246575342,39.726027397260275,0.0,0.0
2.7036987E7,ESCOLA ESTADUAL PROF JOSE DA SILVEIRA CAMERINO,AL,MACEIO,Estadual,Urbana,37.0,De 31 a 60 alunos,30.0,81.08108108108108,0.0,80% ou mais,Médio,Até 50%,48.6,77.1,11.9,11.0,535.9233333333334,535.9233333333333,10.0,43.333333333333336,46.666666666666664,0.0,0.0
2.7037037E7,ESCOLA ESTADUAL PROFESSOR THEONILO GAMA,AL,MACEIO,Estadual,Urbana,85.0,De 61 a 90 alunos,62.0,72.94117647058823,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,69.7,68.4,13.4,18.2,571.7333333333333,516.7435483870968,19.35483870967742,46.774193548387096,32.25806451612903,1.6129032258064515,0.0
2.7037053E7,ESCOLA ESTADUAL PROFESSORA MARGAREZ MARIA SANTOS LACET,AL,MACEIO,Estadual,Urbana,104.0,Mais que 90 alunos,67.0,64.42307692307693,0.0,De 60% a 80%,Médio,Maior que 50%,86.1,76.2,9.0,14.8,577.0133333333334,521.4089552238806,14.925373134328357,52.23880597014925,32.83582089552239,0.0,0.0
2.7037088E7,ESCOLA ESTADUAL ROMEU DE AVELAR,AL,MACEIO,Estadual,Urbana,82.0,De 61 a 90 alunos,55.0,67.07317073170732,0.0,80% ou mais,Médio,Maior que 50%,69.1,82.4,5.8,11.8,553.5466666666667,502.4000000000001,25.454545454545453,49.09090909090909,25.454545454545453,0.0,0.0
2.7038483E7,ESCOLA ESTADUAL OVIDIO EDGAR DE ALBUQUERQUE,AL,MACEIO,Estadual,Urbana,52.0,De 31 a 60 alunos,33.0,63.46153846153846,1.0,De 60% a 80%,Médio,Até 50%,34.5,79.8,5.2,15.0,542.6033333333334,532.9151515151516,6.0606060606060606,57.57575757575758,36.36363636363637,0.0,0.0
2.7038629E7,ESCOLA ESTADUAL ROSALVO RIBEIRO,AL,MACEIO,Estadual,Urbana,68.0,De 61 a 90 alunos,47.0,69.11764705882352,0.0,80% ou mais,Médio,Maior que 50%,57.3,76.8,10.6,12.6,549.4566666666667,514.8063829787235,12.76595744680851,59.57446808510638,27.659574468085108,0.0,0.0
2.7038637E7,ESCOLA ESTADUAL TAVARES BASTOS,AL,MACEIO,Estadual,Urbana,41.0,De 31 a 60 alunos,21.0,51.21951219512195,2.0,De 60% a 80%,Médio,Maior que 50%,59.7,95.7,2.6,1.7,,521.4238095238095,23.809523809523807,33.33333333333333,42.857142857142854,0.0,0.0
2.7038734E7,ESC ESTADUAL PROF EDMILSON DE VASCONCELOS PONTES,AL,MACEIO,Estadual,Urbana,32.0,De 31 a 60 alunos,17.0,53.125,0.0,De 60% a 80%,Médio,Até 50%,50.0,67.5,7.1,25.4,,513.6235294117647,11.76470588235294,64.70588235294117,23.52941176470588,0.0,0.0
2.7220044E7,COLEGIO TIRADENTES POLICIA MILITAR,AL,MACEIO,Estadual,Urbana,74.0,De 61 a 90 alunos,69.0,93.24324324324324,0.0,De 60% a 80%,Alto,Até 50%,44.3,65.0,35.0,0.0,616.2166666666667,561.704347826087,7.246376811594203,28.985507246376812,56.52173913043478,7.246376811594203,0.0
2.7225569E7,ESCOLA ESTADUAL MARIA DAS GRACAS DE SA TEIXEIRA,AL,MACEIO,Estadual,Urbana,110.0,Mais que 90 alunos,59.0,53.63636363636364,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,55.5,84.6,14.0,1.4,559.0933333333335,505.87627118644076,20.33898305084746,54.23728813559322,25.423728813559322,0.0,0.0
2.7225674E7,ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO,AL,MACEIO,Estadual,Urbana,211.0,Mais que 90 alunos,120.0,56.872037914691944,0.0,80% ou mais,Médio,Maior que 50%,56.0,69.5,12.4,18.1,594.9666666666667,508.49752066115707,25.833333333333336,41.66666666666667,32.5,0.0,0.0
2.7225968E7,ESCOLA ESTADUAL GERALDO MELO DOS SANTOS,AL,MACEIO,Estadual,Urbana,119.0,Mais que 90 alunos,80.0,67.22689075630252,0.0,80% ou mais,Médio Baixo,Até 50%,47.3,72.6,20.3,7.1,585.2966666666667,528.6025,11.25,46.25,41.25,1.25,0.0
2.7226271E7,ESCOLA ESTADUAL PROFª BENEDITA DE CASTRO LIMA,AL,MACEIO,Estadual,Urbana,251.0,Mais que 90 alunos,147.0,58.56573705179283,0.0,80% ou mais,Médio Baixo,Maior que 50%,71.2,82.8,8.8,8.4,586.7099999999999,504.2442176870748,22.448979591836736,50.34013605442177,27.2108843537415,0.0,0.0
2.722693E7,ESCOLA EST PROF GILVANA ATAIDE CAVALCANTE CABRAL,AL,MACEIO,Estadual,Urbana,233.0,Mais que 90 alunos,140.0,60.08583690987125,0.0,80% ou mais,Médio,Maior que 50%,78.8,74.6,9.0,16.4,594.6733333333334,514.4235714285714,19.28571428571429,47.14285714285714,32.142857142857146,1.4285714285714286,0.0
2.7235807E7,ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA,AL,MACEIO,Estadual,Urbana,43.0,De 31 a 60 alunos,33.0,76.74418604651163,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,77.9,63.2,18.4,18.4,559.9566666666667,547.9,6.0606060606060606,42.42424242424242,48.484848484848484,3.0303030303030303,0.0
2.7037223E7,INSTITUTO FEDERAL DE ALAGOAS-CAMPUS MACEIO,AL,MACEIO,Federal,Urbana,379.0,Mais que 90 alunos,286.0,75.46174142480211,0.0,80% ou mais,Médio,Maior que 50%,77.2,76.5,23.2,0.3,673.7900000000001,590.2772727272728,2.4475524475524475,15.734265734265735,72.37762237762237,9.090909090909092,0.34965034965034963
2.7034585E7,CENTRO DE ESTUDOS PSICOPEDAGOGICOS LTDA,AL,MACEIO,Privada,Urbana,27.0,De 1 a 30 alunos,27.0,100.0,0.0,80% ou mais,Muito Alto,Maior que 50%,59.5,100.0,0.0,0.0,,620.0,7.4074074074074066,3.7037037037037033,40.74074074074074,48.148148148148145,0.0
2.703478E7,COLEGIO ATHENEU,AL,MACEIO,Privada,Urbana,123.0,Mais que 90 alunos,113.0,91.869918699187,0.0,De 60% a 80%,Médio Alto,Maior que 50%,64.1,93.3,6.7,0.0,631.2666666666667,571.5309734513274,2.6548672566371683,23.008849557522122,69.02654867256636,5.3097345132743365,0.0
2.7034844E7,COLEGIO DE SAO JOSE,AL,MACEIO,Privada,Urbana,59.0,De 31 a 60 alunos,53.0,89.83050847457628,0.0,80% ou mais,Alto,Maior que 50%,60.5,96.0,4.0,0.0,622.37,588.6,0.0,16.9811320754717,69.81132075471697,13.20754716981132,0.0
2.7034895E7,COLEGIO MARISTA DE MACEIO,AL,MACEIO,Privada,Urbana,68.0,De 61 a 90 alunos,65.0,95.58823529411765,5.0,80% ou mais,Muito Alto,Maior que 50%,73.5,96.4,3.6,0.0,637.9666666666667,595.3907692307693,1.5384615384615385,18.461538461538463,70.76923076923077,9.230769230769232,0.0
2.7034909E7,COLEGIO MONSENHOR LUIS BARBOSA,AL,MACEIO,Privada,Urbana,29.0,De 1 a 30 alunos,25.0,86.20689655172413,0.0,De 60% a 80%,Alto,Maior que 50%,89.2,88.2,11.8,0.0,,551.3,4.0,48.0,48.0,0.0,0.0
2.7034976E7,COLEGIO SANTISSIMO SACRAMENTO,AL,MACEIO,Privada,Urbana,23.0,De 1 a 30 alunos,22.0,95.65217391304348,0.0,De 60% a 80%,Muito Alto,Maior que 50%,69.0,92.5,6.5,1.0,,610.2454545454545,0.0,9.090909090909092,77.27272727272727,13.636363636363635,0.0
2.7035E7,COLEGIO SANTA MADALENA SOFIA,AL,MACEIO,Privada,Urbana,184.0,Mais que 90 alunos,165.0,89.67391304347827,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,94.6,5.2,0.2,690.9266666666666,613.5927710843374,0.6060606060606061,8.484848484848486,67.27272727272727,23.03030303030303,0.6060606060606061
2.7035018E7,COLEGIO ANCHIETA,AL,MACEIO,Privada,Urbana,55.0,De 31 a 60 alunos,49.0,89.0909090909091,0.0,De 40% a 60%,Muito Alto,Maior que 50%,62.2,89.3,10.2,0.5,627.3033333333334,589.7775510204082,0.0,24.489795918367346,59.183673469387756,16.3265306122449,0.0
2.7035514E7,COLEGIO SANTA TEREZA,AL,MACEIO,Privada,Urbana,51.0,De 31 a 60 alunos,51.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,76.9,90.5,8.2,1.3,599.5967741935484,560.5725490196079,3.9215686274509802,39.21568627450981,50.98039215686274,5.88235294117647,0.0
2.7035816E7,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,AL,MACEIO,Privada,Urbana,76.0,De 61 a 90 alunos,72.0,94.73684210526315,0.0,80% ou mais,Médio Alto,Maior que 50%,84.6,96.6,3.4,0.0,610.06,548.7652777777778,6.944444444444445,44.44444444444444,41.66666666666667,6.944444444444445,0.0
2.703651E7,ESCOLA DIOGENES JUCA BERNARDES,AL,MACEIO,Privada,Urbana,37.0,De 31 a 60 alunos,29.0,78.37837837837837,0.0,De 20% a 40%,Alto,Até 50%,46.2,84.8,12.0,3.2,,532.8448275862069,10.344827586206897,48.275862068965516,41.37931034482759,0.0,0.0
2.7036766E7,COLEGIO MARECHAL FLORIANO PEIXOTO,AL,MACEIO,Privada,Urbana,119.0,Mais que 90 alunos,90.0,75.63025210084034,0.0,De 60% a 80%,Médio,Até 50%,38.9,91.9,4.5,3.6,585.9166666666666,523.0277777777778,7.777777777777778,55.55555555555556,35.55555555555556,1.1111111111111112,0.0
2.703738E7,COLEGIO DINAMICO,AL,MACEIO,Privada,Urbana,109.0,Mais que 90 alunos,94.0,86.23853211009175,0.0,De 60% a 80%,Alto,Maior que 50%,51.3,97.6,2.4,0.0,639.8833333333333,564.8968085106384,5.319148936170213,37.234042553191486,45.744680851063826,10.638297872340425,1.0638297872340425
